Time,HOT WATER LOOP:ZONE SUPERMARKET BAKERY A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET BAKERY B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET BAKERY C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET CORRIDOR A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET CORRIDOR B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET CORRIDOR C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DELI A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DELI B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DELI C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DINING A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DINING B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DINING C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DRYSTORAGE A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DRYSTORAGE B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DRYSTORAGE C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET ELEC/MECHROOM A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET ELEC/MECHROOM B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET ELEC/MECHROOM C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET MEETING A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET MEETING B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET MEETING C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET OFFICE A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET OFFICE B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET OFFICE C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET PRODUCE A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET PRODUCE A END_B - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET PRODUCE B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET PRODUCE B END_B - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET PRODUCE C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET PRODUCE C END_B - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET RESTROOM A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET RESTROOM B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET RESTROOM C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET SALES A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET SALES A END_A - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET SALES B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET SALES B END_A - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET SALES C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET SALES C END_A - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET VESTIBULE A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET VESTIBULE B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET VESTIBULE C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s]
11:00:00,9.352201E-05,5.593158E-04,7.914950E-05,1.616749E-05,6.644186E-05,1.618944E-05,1.128804E-04,6.944666E-04,9.670068E-05,4.451292E-05,4.913159E-04,4.129403E-05,1.429998E-04,6.529160E-04,1.197765E-04,1.782422E-05,7.152408E-05,1.784865E-05,1.933266E-05,1.145781E-04,1.935562E-05,1.516566E-05,7.038699E-05,1.518619E-05,1.818157E-04,1.320430E-04,9.897717E-04,9.109152E-04,1.524193E-04,1.171869E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.217237E-04,1.604237E-04,3.488188E-03,1.189842E-03,7.982269E-04,1.508229E-04,1.243824E-06,1.187479E-05,1.243824E-06
11:10:00,9.350404E-05,5.593158E-04,7.913432E-05,1.610601E-05,6.602677E-05,1.612797E-05,1.128780E-04,6.944666E-04,9.669865E-05,4.433721E-05,4.913159E-04,4.113129E-05,1.430002E-04,6.529217E-04,1.197768E-04,1.777123E-05,7.117200E-05,1.779567E-05,1.926180E-05,1.138734E-04,1.928479E-05,1.511898E-05,7.008313E-05,1.513950E-05,1.818164E-04,1.320432E-04,9.897861E-04,9.109188E-04,1.524198E-04,1.171871E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.216833E-04,1.604232E-04,3.488062E-03,1.189840E-03,7.981919E-04,1.508225E-04,1.243824E-06,1.187479E-05,1.243824E-06
11:20:00,9.348749E-05,5.593158E-04,7.912033E-05,1.604939E-05,6.564286E-05,1.607136E-05,1.128757E-04,6.944666E-04,9.669674E-05,4.417513E-05,4.913159E-04,4.098117E-05,1.430005E-04,6.529274E-04,1.197771E-04,1.772230E-05,7.084554E-05,1.774675E-05,1.919635E-05,1.132183E-04,1.921936E-05,1.507566E-05,6.979898E-05,1.509619E-05,1.818170E-04,1.320434E-04,9.898005E-04,9.109224E-04,1.524204E-04,1.171873E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.216456E-04,1.604228E-04,3.487943E-03,1.189837E-03,7.981593E-04,1.508220E-04,1.243824E-06,1.187479E-05,1.243824E-06
11:30:00,9.347220E-05,5.593158E-04,7.910742E-05,1.599699E-05,6.528633E-05,1.601897E-05,1.128737E-04,6.944666E-04,9.669497E-05,4.402534E-05,4.913159E-04,4.084245E-05,1.430009E-04,6.529331E-04,1.197775E-04,1.767692E-05,7.054167E-05,1.770138E-05,1.913565E-05,1.126074E-04,1.915869E-05,1.503538E-05,6.953286E-05,1.505592E-05,1.818177E-04,1.320436E-04,9.898147E-04,9.109259E-04,1.524209E-04,1.171875E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.216103E-04,1.604224E-04,3.487832E-03,1.189835E-03,7.981287E-04,1.508216E-04,1.243824E-06,1.187479E-05,1.243824E-06
11:40:00,9.345806E-05,5.593158E-04,7.909549E-05,1.594832E-05,6.495412E-05,1.597030E-05,1.128717E-04,6.944666E-04,9.669331E-05,4.388676E-05,4.913159E-04,4.071411E-05,1.430013E-04,6.529388E-04,1.197778E-04,1.763467E-05,7.025789E-05,1.765914E-05,1.907919E-05,1.120362E-04,1.910225E-05,1.499789E-05,6.928339E-05,1.501842E-05,1.818183E-04,1.320438E-04,9.898288E-04,9.109294E-04,1.524215E-04,1.171876E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.215771E-04,1.604220E-04,3.487727E-03,1.189834E-03,7.981000E-04,1.508213E-04,1.243824E-06,1.187479E-05,1.243824E-06
11:50:00,9.344497E-05,5.593158E-04,7.908443E-05,1.590290E-05,6.464345E-05,1.592490E-05,1.128699E-04,6.944666E-04,9.669177E-05,4.375834E-05,4.913159E-04,4.059518E-05,1.430017E-04,6.529445E-04,1.197781E-04,1.759517E-05,6.999196E-05,1.761964E-05,1.902650E-05,1.115007E-04,1.904957E-05,1.496293E-05,6.904924E-05,1.498347E-05,1.818189E-04,1.320440E-04,9.898428E-04,9.109329E-04,1.524220E-04,1.171878E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.215458E-04,1.604216E-04,3.487629E-03,1.189833E-03,7.980729E-04,1.508210E-04,1.243824E-06,1.187479E-05,1.243824E-06
12:00:00,9.343281E-05,5.593158E-04,7.907416E-05,1.586037E-05,6.435196E-05,1.588237E-05,1.128683E-04,6.944666E-04,9.669034E-05,4.363915E-05,4.913159E-04,4.048480E-05,1.430020E-04,6.529502E-04,1.197784E-04,1.755810E-05,6.974192E-05,1.758258E-05,1.897716E-05,1.109972E-04,1.900025E-05,1.493027E-05,6.882920E-05,1.495082E-05,1.818196E-04,1.320442E-04,9.898568E-04,9.109363E-04,1.524225E-04,1.171880E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.215163E-04,1.604213E-04,3.487536E-03,1.189831E-03,7.980474E-04,1.508207E-04,1.243824E-06,1.187479E-05,1.243824E-06
12:10:00,9.342150E-05,5.593158E-04,7.906461E-05,1.582038E-05,6.407757E-05,1.584238E-05,1.128667E-04,6.944666E-04,9.668901E-05,4.352834E-05,4.913159E-04,4.038218E-05,1.430024E-04,6.529559E-04,1.197787E-04,1.752319E-05,6.950607E-05,1.754767E-05,1.893082E-05,1.105227E-04,1.895393E-05,1.489973E-05,6.862219E-05,1.492028E-05,1.818202E-04,1.320444E-04,9.898706E-04,9.109397E-04,1.524230E-04,1.171881E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.214883E-04,1.604210E-04,3.487448E-03,1.189831E-03,7.980232E-04,1.508204E-04,1.243824E-06,1.187479E-05,1.243824E-06
12:20:00,9.341094E-05,5.593158E-04,7.905569E-05,1.578265E-05,6.381847E-05,1.580466E-05,1.128653E-04,6.944666E-04,9.668778E-05,4.342514E-05,4.913159E-04,4.028662E-05,1.430028E-04,6.529616E-04,1.197790E-04,1.749019E-05,6.928296E-05,1.751468E-05,1.888717E-05,1.100743E-04,1.891029E-05,1.487112E-05,6.842721E-05,1.489167E-05,1.818208E-04,1.320446E-04,9.898842E-04,9.109431E-04,1.524235E-04,1.171883E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.214618E-04,1.604208E-04,3.487365E-03,1.189830E-03,7.980003E-04,1.508201E-04,1.243824E-06,1.187479E-05,1.243824E-06
12:30:00,9.340107E-05,5.593158E-04,7.904735E-05,1.574694E-05,6.357312E-05,1.576895E-05,1.128639E-04,6.944666E-04,9.668663E-05,4.332888E-05,4.913159E-04,4.019747E-05,1.430032E-04,6.529674E-04,1.197793E-04,1.745890E-05,6.907133E-05,1.748340E-05,1.884594E-05,1.096497E-04,1.886908E-05,1.484428E-05,6.824335E-05,1.486483E-05,1.818214E-04,1.320448E-04,9.898978E-04,9.109464E-04,1.524240E-04,1.171885E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.214367E-04,1.604205E-04,3.487286E-03,1.189829E-03,7.979785E-04,1.508199E-04,1.243824E-06,1.187479E-05,1.243824E-06
12:40:00,9.339180E-05,5.593158E-04,7.903953E-05,1.571304E-05,6.334014E-05,1.573505E-05,1.128627E-04,6.944666E-04,9.668556E-05,4.323893E-05,4.913159E-04,4.011417E-05,1.430036E-04,6.529731E-04,1.197796E-04,1.742915E-05,6.887010E-05,1.745365E-05,1.880690E-05,1.092465E-04,1.883006E-05,1.481906E-05,6.806978E-05,1.483962E-05,1.818220E-04,1.320449E-04,9.899113E-04,9.109498E-04,1.524245E-04,1.171886E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.214127E-04,1.604203E-04,3.487211E-03,1.189829E-03,7.979577E-04,1.508197E-04,1.243824E-06,1.187479E-05,1.243824E-06
12:50:00,9.338309E-05,5.593158E-04,7.903217E-05,1.568076E-05,6.311834E-05,1.570278E-05,1.128615E-04,6.944666E-04,9.668456E-05,4.315472E-05,4.913159E-04,4.003619E-05,1.430039E-04,6.529788E-04,1.197800E-04,1.740078E-05,6.867833E-05,1.742528E-05,1.876984E-05,1.088628E-04,1.879301E-05,1.479533E-05,6.790575E-05,1.481589E-05,1.818226E-04,1.320451E-04,9.899247E-04,9.109530E-04,1.524250E-04,1.171888E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.213898E-04,1.604201E-04,3.487139E-03,1.189829E-03,7.979379E-04,1.508195E-04,1.243824E-06,1.187479E-05,1.243824E-06
13:00:00,9.337488E-05,5.593158E-04,7.902523E-05,1.564994E-05,6.290669E-05,1.567196E-05,1.128604E-04,6.944666E-04,9.668363E-05,4.307575E-05,4.913159E-04,3.996307E-05,1.430043E-04,6.529846E-04,1.197803E-04,1.737365E-05,6.849522E-05,1.739816E-05,1.873457E-05,1.084969E-04,1.875775E-05,1.477297E-05,6.775054E-05,1.479354E-05,1.818232E-04,1.320453E-04,9.899380E-04,9.109563E-04,1.524255E-04,1.171890E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.213679E-04,1.604199E-04,3.487072E-03,1.189829E-03,7.979190E-04,1.508193E-04,1.243824E-06,1.187479E-05,1.243824E-06
13:10:00,9.336711E-05,5.593158E-04,7.901867E-05,1.562045E-05,6.270427E-05,1.564248E-05,1.128594E-04,6.944666E-04,9.668277E-05,4.300157E-05,4.913159E-04,3.989437E-05,1.430047E-04,6.529903E-04,1.197806E-04,1.734766E-05,6.832004E-05,1.737216E-05,1.870094E-05,1.081473E-04,1.872413E-05,1.475188E-05,6.760353E-05,1.477244E-05,1.818238E-04,1.320455E-04,9.899512E-04,9.109595E-04,1.524260E-04,1.171891E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.213470E-04,1.604197E-04,3.487007E-03,1.189829E-03,7.979009E-04,1.508191E-04,1.243824E-06,1.187479E-05,1.243824E-06
13:20:00,9.335979E-05,5.593158E-04,7.901249E-05,1.559235E-05,6.251157E-05,1.561438E-05,1.128585E-04,6.944666E-04,9.668196E-05,4.293221E-05,4.913159E-04,3.983015E-05,1.430051E-04,6.529960E-04,1.197809E-04,1.732285E-05,6.815324E-05,1.734736E-05,1.866901E-05,1.078150E-04,1.869220E-05,1.473206E-05,6.746499E-05,1.475263E-05,1.818244E-04,1.320456E-04,9.899642E-04,9.109627E-04,1.524265E-04,1.171893E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.213271E-04,1.604196E-04,3.486946E-03,1.189829E-03,7.978836E-04,1.508190E-04,1.243824E-06,1.187479E-05,1.243824E-06
13:30:00,9.335290E-05,5.593158E-04,7.900667E-05,1.556552E-05,6.232784E-05,1.558755E-05,1.128576E-04,6.944666E-04,9.668122E-05,4.286731E-05,4.913159E-04,3.977004E-05,1.430055E-04,6.530016E-04,1.197812E-04,1.729912E-05,6.799415E-05,1.732364E-05,1.863863E-05,1.074987E-04,1.866184E-05,1.471342E-05,6.733435E-05,1.473399E-05,1.818249E-04,1.320458E-04,9.899770E-04,9.109658E-04,1.524270E-04,1.171894E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.213081E-04,1.604194E-04,3.486888E-03,1.189829E-03,7.978672E-04,1.508189E-04,1.243824E-06,1.187479E-05,1.243824E-06
13:40:00,9.334637E-05,5.593158E-04,7.900116E-05,1.553983E-05,6.215215E-05,1.556186E-05,1.128568E-04,6.944666E-04,9.668053E-05,4.280641E-05,4.913159E-04,3.971365E-05,1.430058E-04,6.530072E-04,1.197815E-04,1.727637E-05,6.784199E-05,1.730089E-05,1.860966E-05,1.071970E-04,1.863288E-05,1.469585E-05,6.721090E-05,1.471643E-05,1.818255E-04,1.320460E-04,9.899896E-04,9.109688E-04,1.524274E-04,1.171896E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.212900E-04,1.604193E-04,3.486833E-03,1.189830E-03,7.978515E-04,1.508187E-04,1.243824E-06,1.187479E-05,1.243824E-06
13:50:00,9.334018E-05,5.593158E-04,7.899593E-05,1.551518E-05,6.198380E-05,1.553721E-05,1.128560E-04,6.944666E-04,9.667988E-05,4.274916E-05,4.913159E-04,3.966063E-05,1.430062E-04,6.530128E-04,1.197818E-04,1.725450E-05,6.769615E-05,1.727902E-05,1.858197E-05,1.069089E-04,1.860520E-05,1.467926E-05,6.709408E-05,1.469984E-05,1.818260E-04,1.320461E-04,9.900021E-04,9.109719E-04,1.524279E-04,1.171897E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.212727E-04,1.604191E-04,3.486780E-03,1.189830E-03,7.978365E-04,1.508186E-04,1.243824E-06,1.187479E-05,1.243824E-06
14:00:00,9.333428E-05,5.593158E-04,7.899095E-05,1.549147E-05,6.182218E-05,1.551350E-05,1.128553E-04,6.944666E-04,9.667928E-05,4.269524E-05,4.913159E-04,3.961070E-05,1.430066E-04,6.530184E-04,1.197821E-04,1.723344E-05,6.755610E-05,1.725796E-05,1.855545E-05,1.066334E-04,1.857869E-05,1.466358E-05,6.698339E-05,1.468416E-05,1.818266E-04,1.320463E-04,9.900145E-04,9.109749E-04,1.524283E-04,1.171898E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.212560E-04,1.604190E-04,3.486730E-03,1.189830E-03,7.978221E-04,1.508185E-04,1.243824E-06,1.187479E-05,1.243824E-06
14:10:00,9.332866E-05,5.593158E-04,7.898620E-05,1.546863E-05,6.166675E-05,1.549066E-05,1.128547E-04,6.944666E-04,9.667871E-05,4.264436E-05,4.913159E-04,3.956359E-05,1.430069E-04,6.530239E-04,1.197824E-04,1.721313E-05,6.742138E-05,1.723764E-05,1.853001E-05,1.063695E-04,1.855325E-05,1.464871E-05,6.687839E-05,1.466930E-05,1.818271E-04,1.320465E-04,9.900268E-04,9.109778E-04,1.524288E-04,1.171900E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.212401E-04,1.604189E-04,3.486683E-03,1.189831E-03,7.978083E-04,1.508184E-04,1.243824E-06,1.187479E-05,1.243824E-06
14:20:00,9.332324E-05,5.593158E-04,7.898162E-05,1.544641E-05,6.151577E-05,1.546844E-05,1.128541E-04,6.944666E-04,9.667818E-05,4.259581E-05,4.913159E-04,3.951863E-05,1.430073E-04,6.530295E-04,1.197828E-04,1.719334E-05,6.729047E-05,1.721786E-05,1.850535E-05,1.061144E-04,1.852860E-05,1.463450E-05,6.677779E-05,1.465508E-05,1.818276E-04,1.320466E-04,9.900391E-04,9.109808E-04,1.524292E-04,1.171901E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.212245E-04,1.604188E-04,3.486637E-03,1.189832E-03,7.977948E-04,1.508183E-04,1.243824E-06,1.187479E-05,1.243824E-06
14:30:00,9.331798E-05,5.593158E-04,7.897718E-05,1.542477E-05,6.136887E-05,1.544680E-05,1.128535E-04,6.944666E-04,9.667767E-05,4.254936E-05,4.913159E-04,3.947561E-05,1.430077E-04,6.530351E-04,1.197831E-04,1.717404E-05,6.716307E-05,1.719856E-05,1.848142E-05,1.058672E-04,1.850467E-05,1.462088E-05,6.668125E-05,1.464146E-05,1.818282E-04,1.320468E-04,9.900513E-04,9.109837E-04,1.524297E-04,1.171903E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.212094E-04,1.604187E-04,3.486593E-03,1.189832E-03,7.977818E-04,1.508182E-04,1.243824E-06,1.187479E-05,1.243824E-06
14:40:00,9.331288E-05,5.593158E-04,7.897287E-05,1.540368E-05,6.122598E-05,1.542571E-05,1.128529E-04,6.944666E-04,9.667719E-05,4.250489E-05,4.913159E-04,3.943444E-05,1.430081E-04,6.530406E-04,1.197834E-04,1.715523E-05,6.703913E-05,1.717975E-05,1.845819E-05,1.056277E-04,1.848145E-05,1.460782E-05,6.658865E-05,1.462841E-05,1.818287E-04,1.320469E-04,9.900636E-04,9.109866E-04,1.524301E-04,1.171904E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.211948E-04,1.604186E-04,3.486550E-03,1.189833E-03,7.977691E-04,1.508181E-04,1.243824E-06,1.187479E-05,1.243824E-06
14:50:00,9.330793E-05,5.593158E-04,7.896869E-05,1.538314E-05,6.108693E-05,1.540517E-05,1.128524E-04,6.944666E-04,9.667673E-05,4.246229E-05,4.913159E-04,3.939498E-05,1.430084E-04,6.530462E-04,1.197837E-04,1.713689E-05,6.691849E-05,1.716141E-05,1.843562E-05,1.053957E-04,1.845889E-05,1.459530E-05,6.649975E-05,1.461589E-05,1.818292E-04,1.320471E-04,9.900757E-04,9.109895E-04,1.524305E-04,1.171905E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.211805E-04,1.604186E-04,3.486508E-03,1.189834E-03,7.977567E-04,1.508180E-04,1.243824E-06,1.187479E-05,1.243824E-06
15:00:00,9.330313E-05,5.593158E-04,7.896464E-05,1.536311E-05,6.095154E-05,1.538514E-05,1.128519E-04,6.944666E-04,9.667628E-05,4.242140E-05,4.913159E-04,3.935713E-05,1.430088E-04,6.530518E-04,1.197840E-04,1.711900E-05,6.680098E-05,1.714352E-05,1.841370E-05,1.051707E-04,1.843697E-05,1.458329E-05,6.641435E-05,1.460388E-05,1.818298E-04,1.320473E-04,9.900878E-04,9.109924E-04,1.524310E-04,1.171907E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.211667E-04,1.604185E-04,3.486469E-03,1.189834E-03,7.977447E-04,1.508180E-04,1.243824E-06,1.187479E-05,1.243824E-06
15:10:00,9.329845E-05,5.593158E-04,7.896069E-05,1.534358E-05,6.081964E-05,1.536561E-05,1.128514E-04,6.944666E-04,9.667586E-05,4.238213E-05,4.913159E-04,3.932076E-05,1.430092E-04,6.530573E-04,1.197843E-04,1.710153E-05,6.668645E-05,1.712605E-05,1.839238E-05,1.049523E-04,1.841565E-05,1.457174E-05,6.633224E-05,1.459233E-05,1.818303E-04,1.320474E-04,9.900998E-04,9.109953E-04,1.524314E-04,1.171908E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.211533E-04,1.604184E-04,3.486430E-03,1.189835E-03,7.977331E-04,1.508179E-04,1.243824E-06,1.187479E-05,1.243824E-06
15:20:00,9.329390E-05,5.593158E-04,7.895684E-05,1.532452E-05,6.069110E-05,1.534655E-05,1.128509E-04,6.944666E-04,9.667545E-05,4.234436E-05,4.913159E-04,3.928578E-05,1.430095E-04,6.530629E-04,1.197846E-04,1.708448E-05,6.657477E-05,1.710900E-05,1.837164E-05,1.047403E-04,1.839492E-05,1.456063E-05,6.625323E-05,1.458123E-05,1.818308E-04,1.320476E-04,9.901118E-04,9.109982E-04,1.524318E-04,1.171909E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.211402E-04,1.604183E-04,3.486393E-03,1.189836E-03,7.977218E-04,1.508178E-04,1.243824E-06,1.187479E-05,1.243824E-06
15:30:00,9.328946E-05,5.593158E-04,7.895309E-05,1.530592E-05,6.056574E-05,1.532795E-05,1.128504E-04,6.944666E-04,9.667506E-05,4.230800E-05,4.913159E-04,3.925211E-05,1.430099E-04,6.530684E-04,1.197849E-04,1.706782E-05,6.646581E-05,1.709234E-05,1.835145E-05,1.045343E-04,1.837473E-05,1.454994E-05,6.617715E-05,1.457054E-05,1.818313E-04,1.320477E-04,9.901237E-04,9.110010E-04,1.524323E-04,1.171911E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.211274E-04,1.604183E-04,3.486357E-03,1.189837E-03,7.977107E-04,1.508178E-04,1.243824E-06,1.187479E-05,1.243824E-06
15:40:00,9.328513E-05,5.593158E-04,7.894943E-05,1.528775E-05,6.044346E-05,1.530978E-05,1.128500E-04,6.944666E-04,9.667468E-05,4.227294E-05,4.913159E-04,3.921965E-05,1.430103E-04,6.530738E-04,1.197852E-04,1.705155E-05,6.635945E-05,1.707607E-05,1.833178E-05,1.043341E-04,1.835507E-05,1.453964E-05,6.610382E-05,1.456024E-05,1.818318E-04,1.320479E-04,9.901354E-04,9.110038E-04,1.524327E-04,1.171912E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.211151E-04,1.604182E-04,3.486323E-03,1.189838E-03,7.977000E-04,1.508177E-04,1.243824E-06,1.187479E-05,1.243824E-06
15:50:00,9.328090E-05,5.593158E-04,7.894586E-05,1.527001E-05,6.032411E-05,1.529204E-05,1.128496E-04,6.944666E-04,9.667432E-05,4.223911E-05,4.913159E-04,3.918832E-05,1.430107E-04,6.530793E-04,1.197855E-04,1.703564E-05,6.625558E-05,1.706016E-05,1.831262E-05,1.041393E-04,1.833591E-05,1.452970E-05,6.603309E-05,1.455030E-05,1.818323E-04,1.320480E-04,9.901472E-04,9.110066E-04,1.524331E-04,1.171913E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.211030E-04,1.604181E-04,3.486289E-03,1.189839E-03,7.976896E-04,1.508176E-04,1.243824E-06,1.187479E-05,1.243824E-06
16:00:00,9.327677E-05,5.593158E-04,7.894237E-05,1.525267E-05,6.020758E-05,1.527470E-05,1.128492E-04,6.944666E-04,9.667396E-05,4.220644E-05,4.913159E-04,3.915806E-05,1.430110E-04,6.530847E-04,1.197858E-04,1.702009E-05,6.615409E-05,1.704461E-05,1.829394E-05,1.039497E-04,1.831724E-05,1.452011E-05,6.596482E-05,1.454071E-05,1.818328E-04,1.320482E-04,9.901588E-04,9.110094E-04,1.524335E-04,1.171915E-04,5.188537E-05,4.608129E-04,4.826780E-05,9.210912E-04,1.604181E-04,3.486257E-03,1.189840E-03,7.976794E-04,1.508176E-04,1.243824E-06,1.187479E-05,1.243824E-06
