Time,HOT WATER LOOP:ZONE SUPERMARKET BAKERY A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET BAKERY B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET BAKERY C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET CORRIDOR A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET CORRIDOR B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET CORRIDOR C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DELI A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DELI B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DELI C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DINING A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DINING B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DINING C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DRYSTORAGE A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DRYSTORAGE B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET DRYSTORAGE C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET ELEC/MECHROOM A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET ELEC/MECHROOM B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET ELEC/MECHROOM C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET MEETING A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET MEETING B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET MEETING C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET OFFICE A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET OFFICE B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET OFFICE C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET PRODUCE A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET PRODUCE A END_B - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET PRODUCE B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET PRODUCE B END_B - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET PRODUCE C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET PRODUCE C END_B - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET RESTROOM A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET RESTROOM B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET RESTROOM C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET SALES A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET SALES A END_A - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET SALES B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET SALES B END_A - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET SALES C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET SALES C END_A - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET VESTIBULE A  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET VESTIBULE B  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s],HOT WATER LOOP:ZONE SUPERMARKET VESTIBULE C  - STORY GROUND PSZ-AC WATER HTG COIL:Design Water Volume Flow Rate [m3/s]
17:00:00,8.691255E-05,5.582784E-04,7.601989E-05,1.487805E-05,5.952548E-05,1.489288E-05,1.056962E-04,6.930812E-04,9.339296E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308197E-04,6.525470E-04,1.177483E-04,1.662097E-05,6.554151E-05,1.663746E-05,1.789219E-05,1.028690E-04,1.790789E-05,1.417750E-05,6.548752E-05,1.419098E-05,1.675144E-04,1.191881E-04,9.793822E-04,8.191680E-04,1.453268E-04,1.071431E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.639015E-04,1.439732E-04,3.482238E-03,1.084083E-03,7.702994E-04,1.360102E-04,1.243824E-06,1.187479E-05,1.243824E-06
17:10:00,8.690910E-05,5.582784E-04,7.601688E-05,1.486319E-05,5.942600E-05,1.487802E-05,1.056959E-04,6.930812E-04,9.339267E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308200E-04,6.525523E-04,1.177486E-04,1.660758E-05,6.545444E-05,1.662407E-05,1.787634E-05,1.027100E-04,1.789203E-05,1.416982E-05,6.543317E-05,1.418330E-05,1.675148E-04,1.191882E-04,9.793933E-04,8.191705E-04,1.453272E-04,1.071432E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.638921E-04,1.439732E-04,3.482212E-03,1.084084E-03,7.702909E-04,1.360102E-04,1.243824E-06,1.187479E-05,1.243824E-06
17:20:00,8.690572E-05,5.582784E-04,7.601392E-05,1.484865E-05,5.932862E-05,1.486348E-05,1.056956E-04,6.930812E-04,9.339239E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308203E-04,6.525575E-04,1.177489E-04,1.659448E-05,6.536915E-05,1.661097E-05,1.786083E-05,1.025546E-04,1.787653E-05,1.416236E-05,6.538040E-05,1.417584E-05,1.675153E-04,1.191883E-04,9.794043E-04,8.191729E-04,1.453276E-04,1.071433E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.638828E-04,1.439732E-04,3.482187E-03,1.084085E-03,7.702827E-04,1.360101E-04,1.243824E-06,1.187479E-05,1.243824E-06
17:30:00,8.690239E-05,5.582784E-04,7.601102E-05,1.483441E-05,5.923327E-05,1.484924E-05,1.056952E-04,6.930812E-04,9.339211E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308207E-04,6.525626E-04,1.177492E-04,1.658163E-05,6.528558E-05,1.659812E-05,1.784566E-05,1.024028E-04,1.786136E-05,1.415510E-05,6.532915E-05,1.416859E-05,1.675157E-04,1.191885E-04,9.794152E-04,8.191753E-04,1.453280E-04,1.071434E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.638737E-04,1.439731E-04,3.482163E-03,1.084086E-03,7.702746E-04,1.360101E-04,1.243824E-06,1.187479E-05,1.243824E-06
17:40:00,8.689913E-05,5.582784E-04,7.600816E-05,1.482046E-05,5.913988E-05,1.483529E-05,1.056949E-04,6.930812E-04,9.339184E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308210E-04,6.525678E-04,1.177495E-04,1.656905E-05,6.520368E-05,1.658554E-05,1.783083E-05,1.022544E-04,1.784653E-05,1.414805E-05,6.527934E-05,1.416154E-05,1.675162E-04,1.191886E-04,9.794260E-04,8.191777E-04,1.453284E-04,1.071435E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.638649E-04,1.439731E-04,3.482140E-03,1.084087E-03,7.702667E-04,1.360101E-04,1.243824E-06,1.187479E-05,1.243824E-06
17:50:00,8.689592E-05,5.582784E-04,7.600536E-05,1.480680E-05,5.904838E-05,1.482163E-05,1.056946E-04,6.930812E-04,9.339157E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308213E-04,6.525729E-04,1.177498E-04,1.655672E-05,6.512339E-05,1.657321E-05,1.781631E-05,1.021092E-04,1.783201E-05,1.414119E-05,6.523090E-05,1.415467E-05,1.675166E-04,1.191887E-04,9.794368E-04,8.191800E-04,1.453287E-04,1.071436E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.638562E-04,1.439731E-04,3.482117E-03,1.084088E-03,7.702589E-04,1.360100E-04,1.243824E-06,1.187479E-05,1.243824E-06
18:00:00,8.689276E-05,5.582784E-04,7.600260E-05,1.479341E-05,5.895873E-05,1.480824E-05,1.056943E-04,6.930812E-04,9.339131E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308216E-04,6.525779E-04,1.177501E-04,1.654463E-05,6.504466E-05,1.656112E-05,1.780210E-05,1.019672E-04,1.781780E-05,1.413451E-05,6.518376E-05,1.414799E-05,1.675171E-04,1.191888E-04,9.794474E-04,8.191824E-04,1.453291E-04,1.071437E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.638477E-04,1.439730E-04,3.482095E-03,1.084089E-03,7.702513E-04,1.360100E-04,1.243824E-06,1.187479E-05,1.243824E-06
18:10:00,8.688966E-05,5.582784E-04,7.599989E-05,1.478029E-05,5.887087E-05,1.479512E-05,1.056941E-04,6.930812E-04,9.339105E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308219E-04,6.525830E-04,1.177503E-04,1.653278E-05,6.496745E-05,1.654927E-05,1.778819E-05,1.018282E-04,1.780389E-05,1.412800E-05,6.513788E-05,1.414148E-05,1.675175E-04,1.191889E-04,9.794580E-04,8.191847E-04,1.453295E-04,1.071438E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.638394E-04,1.439730E-04,3.482074E-03,1.084090E-03,7.702439E-04,1.360100E-04,1.243824E-06,1.187479E-05,1.243824E-06
18:20:00,8.688661E-05,5.582784E-04,7.599723E-05,1.476743E-05,5.878473E-05,1.478226E-05,1.056938E-04,6.930812E-04,9.339080E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308222E-04,6.525879E-04,1.177506E-04,1.652116E-05,6.489171E-05,1.653765E-05,1.777456E-05,1.016921E-04,1.779027E-05,1.412165E-05,6.509317E-05,1.413514E-05,1.675179E-04,1.191891E-04,9.794686E-04,8.191870E-04,1.453298E-04,1.071439E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.638313E-04,1.439730E-04,3.482053E-03,1.084091E-03,7.702367E-04,1.360100E-04,1.243824E-06,1.187479E-05,1.243824E-06
18:30:00,8.688360E-05,5.582784E-04,7.599460E-05,1.475483E-05,5.870027E-05,1.476965E-05,1.056935E-04,6.930812E-04,9.339056E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308226E-04,6.525929E-04,1.177509E-04,1.650976E-05,6.481741E-05,1.652625E-05,1.776122E-05,1.015588E-04,1.777693E-05,1.411546E-05,6.504961E-05,1.412895E-05,1.675183E-04,1.191892E-04,9.794790E-04,8.191892E-04,1.453302E-04,1.071440E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.638233E-04,1.439730E-04,3.482033E-03,1.084092E-03,7.702296E-04,1.360099E-04,1.243824E-06,1.187479E-05,1.243824E-06
18:40:00,8.688065E-05,5.582784E-04,7.599202E-05,1.474247E-05,5.861744E-05,1.475729E-05,1.056932E-04,6.930812E-04,9.339032E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308229E-04,6.525978E-04,1.177512E-04,1.649859E-05,6.474449E-05,1.651508E-05,1.774815E-05,1.014283E-04,1.776386E-05,1.410942E-05,6.500713E-05,1.412291E-05,1.675188E-04,1.191893E-04,9.794894E-04,8.191915E-04,1.453306E-04,1.071442E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.638155E-04,1.439729E-04,3.482014E-03,1.084093E-03,7.702226E-04,1.360099E-04,1.243824E-06,1.187479E-05,1.243824E-06
18:50:00,8.687774E-05,5.582784E-04,7.598948E-05,1.473035E-05,5.853620E-05,1.474517E-05,1.056930E-04,6.930812E-04,9.339008E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308232E-04,6.526027E-04,1.177514E-04,1.648763E-05,6.467294E-05,1.650412E-05,1.773534E-05,1.013004E-04,1.775105E-05,1.410353E-05,6.496568E-05,1.411701E-05,1.675192E-04,1.191894E-04,9.794997E-04,8.191938E-04,1.453309E-04,1.071443E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.638078E-04,1.439729E-04,3.481995E-03,1.084094E-03,7.702157E-04,1.360099E-04,1.243824E-06,1.187479E-05,1.243824E-06
19:00:00,8.687488E-05,5.582784E-04,7.598698E-05,1.471846E-05,5.845649E-05,1.473329E-05,1.056927E-04,6.930812E-04,9.338985E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308235E-04,6.526076E-04,1.177517E-04,1.647687E-05,6.460269E-05,1.649336E-05,1.772278E-05,1.011751E-04,1.773850E-05,1.409777E-05,6.492523E-05,1.411126E-05,1.675196E-04,1.191895E-04,9.795099E-04,8.191960E-04,1.453313E-04,1.071444E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.638003E-04,1.439729E-04,3.481976E-03,1.084095E-03,7.702090E-04,1.360099E-04,1.243824E-06,1.187479E-05,1.243824E-06
19:10:00,8.687207E-05,5.582784E-04,7.598452E-05,1.470680E-05,5.837828E-05,1.472163E-05,1.056924E-04,6.930812E-04,9.338962E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308238E-04,6.526124E-04,1.177520E-04,1.646632E-05,6.453373E-05,1.648281E-05,1.771048E-05,1.010522E-04,1.772619E-05,1.409215E-05,6.488573E-05,1.410563E-05,1.675200E-04,1.191897E-04,9.795200E-04,8.191982E-04,1.453316E-04,1.071445E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637930E-04,1.439729E-04,3.481958E-03,1.084096E-03,7.702025E-04,1.360098E-04,1.243824E-06,1.187479E-05,1.243824E-06
19:20:00,8.686929E-05,5.582784E-04,7.598210E-05,1.469537E-05,5.830153E-05,1.471019E-05,1.056922E-04,6.930812E-04,9.338939E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308241E-04,6.526172E-04,1.177522E-04,1.645597E-05,6.446602E-05,1.647246E-05,1.769841E-05,1.009317E-04,1.771413E-05,1.408665E-05,6.484714E-05,1.410014E-05,1.675204E-04,1.191898E-04,9.795301E-04,8.192004E-04,1.453320E-04,1.071446E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637858E-04,1.439729E-04,3.481941E-03,1.084097E-03,7.701960E-04,1.360098E-04,1.243824E-06,1.187479E-05,1.243824E-06
19:30:00,8.686656E-05,5.582784E-04,7.597971E-05,1.468415E-05,5.822619E-05,1.469897E-05,1.056919E-04,6.930812E-04,9.338917E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308244E-04,6.526220E-04,1.177525E-04,1.644581E-05,6.439952E-05,1.646230E-05,1.768658E-05,1.008135E-04,1.770230E-05,1.408128E-05,6.480943E-05,1.409476E-05,1.675208E-04,1.191899E-04,9.795401E-04,8.192025E-04,1.453323E-04,1.071447E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637787E-04,1.439728E-04,3.481924E-03,1.084098E-03,7.701897E-04,1.360098E-04,1.243824E-06,1.187479E-05,1.243824E-06
19:40:00,8.686387E-05,5.582784E-04,7.597736E-05,1.467314E-05,5.815222E-05,1.468796E-05,1.056917E-04,6.930812E-04,9.338896E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308247E-04,6.526267E-04,1.177528E-04,1.643583E-05,6.433420E-05,1.645233E-05,1.767497E-05,1.006976E-04,1.769070E-05,1.407602E-05,6.477256E-05,1.408951E-05,1.675212E-04,1.191900E-04,9.795500E-04,8.192047E-04,1.453327E-04,1.071448E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637717E-04,1.439728E-04,3.481907E-03,1.084099E-03,7.701835E-04,1.360098E-04,1.243824E-06,1.187479E-05,1.243824E-06
19:50:00,8.686122E-05,5.582784E-04,7.597505E-05,1.466233E-05,5.807960E-05,1.467716E-05,1.056915E-04,6.930812E-04,9.338874E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308250E-04,6.526314E-04,1.177530E-04,1.642604E-05,6.427004E-05,1.644254E-05,1.766359E-05,1.005839E-04,1.767931E-05,1.407088E-05,6.473649E-05,1.408436E-05,1.675216E-04,1.191901E-04,9.795599E-04,8.192068E-04,1.453330E-04,1.071449E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637649E-04,1.439728E-04,3.481891E-03,1.084100E-03,7.701774E-04,1.360098E-04,1.243824E-06,1.187479E-05,1.243824E-06
20:00:00,8.685861E-05,5.582784E-04,7.597277E-05,1.465172E-05,5.800828E-05,1.466655E-05,1.056912E-04,6.930812E-04,9.338853E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308252E-04,6.526360E-04,1.177533E-04,1.641643E-05,6.420701E-05,1.643293E-05,1.765242E-05,1.004723E-04,1.766815E-05,1.406584E-05,6.470120E-05,1.407933E-05,1.675220E-04,1.191902E-04,9.795697E-04,8.192089E-04,1.453333E-04,1.071450E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637582E-04,1.439728E-04,3.481875E-03,1.084102E-03,7.701714E-04,1.360097E-04,1.243824E-06,1.187479E-05,1.243824E-06
20:10:00,8.685604E-05,5.582784E-04,7.597052E-05,1.464131E-05,5.793824E-05,1.465614E-05,1.056910E-04,6.930812E-04,9.338832E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308255E-04,6.526406E-04,1.177535E-04,1.640700E-05,6.414507E-05,1.642349E-05,1.764146E-05,1.003627E-04,1.765719E-05,1.406092E-05,6.466666E-05,1.407440E-05,1.675224E-04,1.191903E-04,9.795794E-04,8.192110E-04,1.453337E-04,1.071451E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637517E-04,1.439728E-04,3.481860E-03,1.084103E-03,7.701656E-04,1.360097E-04,1.243824E-06,1.187479E-05,1.243824E-06
20:20:00,8.685351E-05,5.582784E-04,7.596831E-05,1.463109E-05,5.786943E-05,1.464592E-05,1.056908E-04,6.930812E-04,9.338812E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308258E-04,6.526452E-04,1.177538E-04,1.639773E-05,6.408420E-05,1.641422E-05,1.763070E-05,1.002551E-04,1.764644E-05,1.405609E-05,6.463283E-05,1.406958E-05,1.675228E-04,1.191904E-04,9.795890E-04,8.192131E-04,1.453340E-04,1.071451E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637452E-04,1.439728E-04,3.481845E-03,1.084104E-03,7.701598E-04,1.360097E-04,1.243824E-06,1.187479E-05,1.243824E-06
20:30:00,8.685101E-05,5.582784E-04,7.596613E-05,1.462106E-05,5.780183E-05,1.463589E-05,1.056905E-04,6.930812E-04,9.338792E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308261E-04,6.526498E-04,1.177541E-04,1.638863E-05,6.402437E-05,1.640513E-05,1.762015E-05,1.001495E-04,1.763588E-05,1.405136E-05,6.459970E-05,1.406485E-05,1.675232E-04,1.191905E-04,9.795986E-04,8.192152E-04,1.453343E-04,1.071452E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637389E-04,1.439727E-04,3.481830E-03,1.084105E-03,7.701542E-04,1.360097E-04,1.243824E-06,1.187479E-05,1.243824E-06
20:40:00,8.684855E-05,5.582784E-04,7.596398E-05,1.461121E-05,5.773541E-05,1.462603E-05,1.056903E-04,6.930812E-04,9.338772E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308264E-04,6.526543E-04,1.177543E-04,1.637969E-05,6.396557E-05,1.639619E-05,1.760978E-05,1.000457E-04,1.762552E-05,1.404673E-05,6.456724E-05,1.406022E-05,1.675235E-04,1.191906E-04,9.796081E-04,8.192172E-04,1.453347E-04,1.071453E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637327E-04,1.439727E-04,3.481816E-03,1.084106E-03,7.701486E-04,1.360097E-04,1.243824E-06,1.187479E-05,1.243824E-06
20:50:00,8.684613E-05,5.582784E-04,7.596186E-05,1.460153E-05,5.767014E-05,1.461636E-05,1.056901E-04,6.930812E-04,9.338753E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308267E-04,6.526588E-04,1.177545E-04,1.637091E-05,6.390776E-05,1.638741E-05,1.759961E-05,9.994382E-05,1.761535E-05,1.404219E-05,6.453542E-05,1.405567E-05,1.675239E-04,1.191907E-04,9.796175E-04,8.192193E-04,1.453350E-04,1.071454E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637265E-04,1.439727E-04,3.481802E-03,1.084107E-03,7.701431E-04,1.360097E-04,1.243824E-06,1.187479E-05,1.243824E-06
21:00:00,8.684373E-05,5.582784E-04,7.595977E-05,1.459203E-05,5.760600E-05,1.460686E-05,1.056899E-04,6.930812E-04,9.338734E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308269E-04,6.526633E-04,1.177548E-04,1.636229E-05,6.385092E-05,1.637879E-05,1.758962E-05,9.984370E-05,1.760536E-05,1.403773E-05,6.450423E-05,1.405122E-05,1.675243E-04,1.191908E-04,9.796269E-04,8.192213E-04,1.453353E-04,1.071455E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637205E-04,1.439727E-04,3.481789E-03,1.084108E-03,7.701378E-04,1.360097E-04,1.243824E-06,1.187479E-05,1.243824E-06
21:10:00,8.684138E-05,5.582784E-04,7.595771E-05,1.458269E-05,5.754294E-05,1.459752E-05,1.056897E-04,6.930812E-04,9.338715E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308272E-04,6.526677E-04,1.177550E-04,1.635382E-05,6.379502E-05,1.637032E-05,1.757980E-05,9.974531E-05,1.759554E-05,1.403337E-05,6.447364E-05,1.404686E-05,1.675246E-04,1.191910E-04,9.796362E-04,8.192233E-04,1.453356E-04,1.071456E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637146E-04,1.439727E-04,3.481776E-03,1.084109E-03,7.701325E-04,1.360097E-04,1.243824E-06,1.187479E-05,1.243824E-06
21:20:00,8.683905E-05,5.582784E-04,7.595568E-05,1.457352E-05,5.748095E-05,1.458835E-05,1.056895E-04,6.930812E-04,9.338696E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308275E-04,6.526721E-04,1.177553E-04,1.634549E-05,6.374006E-05,1.636199E-05,1.757016E-05,9.964862E-05,1.758591E-05,1.402909E-05,6.444363E-05,1.404257E-05,1.675250E-04,1.191911E-04,9.796454E-04,8.192253E-04,1.453359E-04,1.071457E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637088E-04,1.439727E-04,3.481763E-03,1.084110E-03,7.701273E-04,1.360096E-04,1.243824E-06,1.187479E-05,1.243824E-06
21:30:00,8.683676E-05,5.582784E-04,7.595367E-05,1.456451E-05,5.742001E-05,1.457934E-05,1.056892E-04,6.930812E-04,9.338678E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308277E-04,6.526765E-04,1.177555E-04,1.633731E-05,6.368600E-05,1.635381E-05,1.756070E-05,9.955357E-05,1.757644E-05,1.402488E-05,6.441418E-05,1.403837E-05,1.675254E-04,1.191912E-04,9.796546E-04,8.192272E-04,1.453363E-04,1.071458E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.637031E-04,1.439727E-04,3.481751E-03,1.084111E-03,7.701222E-04,1.360096E-04,1.243824E-06,1.187479E-05,1.243824E-06
21:40:00,8.683450E-05,5.582784E-04,7.595170E-05,1.455566E-05,5.736008E-05,1.457049E-05,1.056890E-04,6.930812E-04,9.338660E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308280E-04,6.526808E-04,1.177558E-04,1.632927E-05,6.363282E-05,1.634577E-05,1.755139E-05,9.946014E-05,1.756714E-05,1.402076E-05,6.438527E-05,1.403425E-05,1.675257E-04,1.191913E-04,9.796637E-04,8.192292E-04,1.453366E-04,1.071459E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.636975E-04,1.439727E-04,3.481738E-03,1.084112E-03,7.701172E-04,1.360096E-04,1.243824E-06,1.187479E-05,1.243824E-06
21:50:00,8.683227E-05,5.582784E-04,7.594975E-05,1.454696E-05,5.730114E-05,1.456179E-05,1.056888E-04,6.930812E-04,9.338642E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308283E-04,6.526851E-04,1.177560E-04,1.632137E-05,6.358051E-05,1.633787E-05,1.754226E-05,9.936827E-05,1.755801E-05,1.401671E-05,6.435690E-05,1.403020E-05,1.675261E-04,1.191914E-04,9.796727E-04,8.192311E-04,1.453369E-04,1.071460E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.636920E-04,1.439727E-04,3.481727E-03,1.084113E-03,7.701123E-04,1.360096E-04,1.243824E-06,1.187479E-05,1.243824E-06
22:00:00,8.683007E-05,5.582784E-04,7.594783E-05,1.453841E-05,5.724318E-05,1.455324E-05,1.056886E-04,6.930812E-04,9.338624E-05,4.053011E-05,4.911888E-04,3.817856E-05,1.308285E-04,6.526894E-04,1.177562E-04,1.631361E-05,6.352904E-05,1.633011E-05,1.753327E-05,9.927793E-05,1.754903E-05,1.401274E-05,6.432904E-05,1.402623E-05,1.675265E-04,1.191914E-04,9.796816E-04,8.192330E-04,1.453372E-04,1.071461E-04,4.942045E-05,4.608129E-04,4.826780E-05,8.636866E-04,1.439727E-04,3.481715E-03,1.084114E-03,7.701074E-04,1.360096E-04,1.243824E-06,1.187479E-05,1.243824E-06
